"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"United Kingdom","GBR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","781539751882.686","802462500630.958","811312936981.779","850859444952.865","897943108490.367","917178635134.833","931606776041.737","957565762616.267","1009667714730.69","1029094699270.8","1094111941876.28","1132457472947.66","1181398521402.08","1258471170475.08","1227205662334.36","1209120952591.46","1244309590724.91","1274891615418.87","1328491380644.16","1378296741844.15","1350298465803.93","1339661573144.66","1366386365482.33","1424073234027.57","1456386953518.12","1516789364462.19","1564573394765.27","1648946743566.27","1743471192961.3","1788410953370.35","1801533517464.78","1781660410982.96","1788806331550.06","1833344585862.95","1903855186708.2","1952054517412.47","1999460998701.84","2097615053794.97","2163773274107.94","2228472506419.7","2310310242259.62","2358195032558.94","2408264766526.86","2481232538113.9","2539681190241.87","2605542234871.46","2672872173613","2733532656769.68","2726982071458.17","2611157427578.93","2666812634394.31","2705683119057.25","2745453617575.54","2797343194531.22","2881016339886.08","2956573778737.76","3023494748188.97","3088029825367.96","3139010897079.7","3191493407624.4","2891615580463.42","",
"Georgia","GEO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","7043865541.61085","7574665277.69409","8048081822.97286","8406731295.10078","8808417503.36703","9870018220.30909","10113900066.0525","10400818647.9343","11075078919.7341","12050604366.3901","12940052883.0591","13729080919.5518","14675913871.8009","15766206253.2994","16928230216.586","17702911106.8706","18635398434.3041","19008393116.3224","19826112679.0631","20902060542.2132","21934968349.8231","20141724170.277","20399949704.5182","21533280758.4728","19983917733.128","17028650835.0708","13435605384.9205","7403018640.10929","5233934032.52104","4689605208.65465","4811534790.46402","5350426783.58965","5913240382.49681","6096840743.84171","6271774776.36276","6387071387.65258","6693999118.67096","7060417705.9005","7841209756.31252","8295568369.1006","9091078041.68686","9947436742.60785","11198720178.0285","11469569250.4296","11050871061.5608","11741493896.7964","12610364429.5598","13413519587.538","13899264090.2481","14515269025.6907","14953950557.4406","15388577975.5872","16133785748.9094","16915132067.1573","17757903230.0709","16557390869.4311","",
"Ghana","GHA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","7657961446.37955","7920604559.92971","8246074763.86567","8609394690.51608","8799604415.41846","8920070900.38974","8540228380.02169","8802871493.57185","8835341794.31501","9366007881.11759","10276709089.9212","10812755036.426","10543770951.8433","10847914902.2445","11591270096.8061","10150286399.4522","9791962734.25187","10014642468.0767","10863477114.1835","10590267028.772","10640220888.6528","10267486827.6424","9556601933.82383","9120463707.08054","9909162141.06972","10413698752.2513","10955123682.9965","11480410785.5588","12126547679.5239","12743288457.4457","13167489322.5275","13862973249.372","14400776078.7154","15099213798.2838","15597487814.2903","16238921862.2626","16986311933.069","17699118297.6872","18531046023.0503","19346411459.7878","20062228699.5951","20864717873.2744","21803630085.5591","22937418879.029","24221914334.1385","25651008204.7789","27292650312.4889","28479012450.3694","31084784829.1968","32590683205.3119","35165253297.9777","40104959886.0754","43831829349.7696","47037042836.2845","48380533745.4072","49406568432.6711","51073282096.8342","55224975510.7673","58648966891.8988","62465709576.1815","62724594622.7784","",
"Gibraltar","GIB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","2961299807.36361","3059020890.03781","3251987497.57108","3382180036.97603","3528427624.2186","3620640363.4518","3739069601.68471","3927673676.91191","4083606214.44381","4271765443.66504","4462353466.39995","4693574927.95092","4864614488.93158","5050053789.51691","5176459694.25989","5365832524.79229","5642956819.27581","5713414849.23364","5847115459.25931","6022369446.56088","6094012382.58651","6509470045.27084","6778507045.8343","6702408713.68756","7025019965.89314","7419271685.68379","7858143038.9512","8168200516.19869","8470141466.12108","8794202443.67366","9745789798.55744","10749606195.9331","11433119038.1247","12078653011.9638","12922776921.3699","",
"Gambia, The","GMB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","253504773.443194","253504773.443194","277780754.236311","284546168.067423","302056702.681346","301857716.686801","302587321.217443","330577644.702476","350011622.178928","393390064.360044","422309056.005664","436834697.187523","464427126.318858","458258683.410621","486991867.670496","503169221.352462","499322076.842749","553664435.766931","573237898.175023","568581689.30487","591842768.419131","606368558.402168","633514629.282643","670864889.841141","694740161.997388","716326011.323488","740528437.976655","762833905.234587","764011308.547646","770748728.83124","787886678.574085","826493118.811998","855420367.242976","910167262.620829","960226464.033935","1015919601.2835","982902212.720932","1050427591.01692","1124482736.1904","1098037945.51549","1091937455.56725","1125167836.81472","1195557273.78416","1275249825.5969","1350595867.70556","1240786424.0015","1305823103.61432","1343336382.19183","1324430501.09843","1378176868.31568","1404959801.54615","1472715550.98331","1579264906.00789","1676447055.8329","1672833037.60516","",
"Guinea-Bissau","GNB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","364481443.937127","350226693.273522","372553157.781871","376688098.419382","393862216.827269","424763009.152067","445760978.661755","413799604.587999","468115120.195062","477450011.474611","401284075.064376","474187472.373751","494103735.686359","477312670.549148","520792146.051979","542490913.825283","538184362.583593","553791709.138595","579266127.694456","614601361.608203","652092044.582728","685348739.005025","692887574.936628","707438214.008098","730076237.001025","762199591.487719","850614744.071947","905904702.436624","651345664.684636","658025458.135226","693736416.618997","708921660.318477","701937523.451224","705928109.701827","725421622.574493","756368826.663681","773836090.653954","799086017.595086","824685276.009035","852468716.437881","891775800.885315","963873910.107892","947365805.394198","978211129.058856","987646569.671489","1048229629.42039","1113878213.74887","1179810632.61765","1194956294.73557","1248729327.89726","1218759824.0375","",
"Equatorial Guinea","GNQ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","132086051.080037","139706650.792989","142782538.519019","149927929.594488","151444273.193663","170988427.534954","167003445.867444","174412950.146416","179044071.251872","176843300.775428","173733398.002944","171957427.665213","231704586.22124","257269046.836751","300152801.154033","352638311.563995","587424889.605563","1468403404.81293","1817508712.82273","2283954429.52383","2699948863.63471","4411173089.94672","5269712387.48044","6005113942.10675","8286980786.33799","9674942387.46496","10420388726.904","12012844403.0027","14151023688.3164","14341122354.8584","13061295371.5232","13913404306.6369","15070007775.8487","14447134440.3091","14507099626.9173","13185496881.4055","12023008462.2024","11341604102.079","10634279180.0445","9998462337.55955","9509201933.42394","",
"Greece","GRC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","41914771900.3132","47449131818.6243","47622231251.791","53263021526.9892","58274899620.4631","64549946933.8335","68742144752.4873","72639470658.7383","77872213935.7846","86877097667.243","94318745527.0483","101714445573.319","112048787038.032","121116199032.711","113318445909.777","120533215469.948","128792027784.094","132579803827.015","142187680631.462","146854395034.13","147848791524.301","145551633845.293","143903046364.552","142350875554.006","145212955035.43","148857155672.252","149627730126.998","146247844308.057","152518749033.148","158314461591.826","158314461591.826","163222209903.391","164364765197.412","161734928954.253","164969627244.865","168433527598.909","173254312290.108","181023380066.767","188074069313.108","193852826295.792","201451412978.755","209774603668.867","218003793098.346","230636089981.835","242308566125.364","243760338223.95","257538729747.581","265969896013.183","265078437909.978","253678120840.468","239780041723.274","215444010389.589","200176146628.861","195139720340.78","196067992081.695","195683527003.375","194730209118.466","196856953384.064","200141371166.33","203751111442.283","185374535689.187","",
"Grenada","GRD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","294936000.782602","310689718.600043","328094816.155561","326340217.414506","331346888.233504","345012500.864708","357545338.289967","370304219.405148","392447331.052896","420681066.615958","458952211.318165","472568367.438133","490373471.306874","510050255.582627","517117235.536196","512715798.616844","502672641.665046","511185684.570456","522071256.691689","545242004.448612","572588587.789739","639887804.586994","684029584.516367","717464623.207065","702943856.405821","727106310.981525","795919459.066231","790766276.012726","895749896.071263","859961747.475465","912621083.248655","921268557.016331","860342475.370223","855943864.73553","862491636.927484","852528618.821349","872575136.813532","936657722.571781","997007925.925926","1034292546.66362","1080201438.28364","1126643677.17002","1134931073.15504","979357778.228225","",
"Greenland","GRL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","713409403.466618","806586745.170869","856411814.935783","914699280.06144","966894344.267369","973142803.638125","1031134412.38183","1122104341.21172","1189618186.16421","1247440737.49458","1355668774.07381","1364687761.36576","1304373190.79009","1349468198.15327","1279570934.37689","1326357012.1974","1420492850.1127","1498845418.90675","1582834881.34706","1688244482.92039","1490390113.88908","1488699048.74781","1412601218.99183","1341576581.37848","1421056539.22956","1474043154.51535","1496590669.3289","1518574484.4858","1636385215.77379","1658932713.12615","1776743426.95294","1799290924.3053","1781816619.09558","1860751909.98913","1989266282.03924","2088480774.15728","2204510394.03133","2256370133.83959","2395500910.53732","2416244806.46062","2458186589.29546","2445981216.18907","2480082923.88117","2447884486.10122","2563966489.55083","2499115623.00272","2616123069.62063","2617502503.77714","2665817621.63892","2710570656.36234","","",
"Guatemala","GTM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","7658218960.67749","7987408907.81677","8269883724.77256","9058916963.85101","9478615901.24656","9892051261.13191","10437311413.3097","10866511988.3396","11819074238.4329","12378933031.5586","13085508119.7977","13816170774.7944","14829317709.7076","15835165762.4856","16844662315.1922","17173131684.9494","18441756538.2356","19881914004.504","20875351577.7305","21859302107.4257","22681207093.4547","22827922434.5367","22022076453.7722","21455648509.4387","21562218232.5299","21430831237.5384","21461487955.504","22222079505.602","23087048852.8383","23997276421.0821","24741807083.6373","25646923931.4704","26887809015.0783","27943728752.2308","29070906534.5551","30509494153.7098","31411897835.5379","32782741311.0725","34419756613.0456","35743906055.2192","37033856699.2542","37897699132.5642","39352700601.0882","40360278359.0408","41626750328.7627","42990453877.9055","45291044075.3986","48161463040.7346","49747672384.8696","49984918092.5488","51426570817.8819","53567925339.8243","55161415004.8632","57199529556.8023","59741463827.8038","62186186575.7433","63851409868.9298","65817938467.9666","68004474883.7077","70634110391.9779","69560946554.6216","",
"Guam","GUM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4800664422.202","4842877343.03913","5157363603.27571","5345211101.00091","5149976342.12921","5186912647.86169","5292444949.95451","5315662056.41492","5435968880.80073","5440190172.88444","5556275705.18653","5650199454.04914","5751510464.05824","5799000000","5809553230.20928","5861264058.23476","5819051137.39763","5966796360.32757","5259729936.30573","",
